"time","OP"
9.094,0.034
9.096,0.036
9.098,0.038
9.1,0.04
9.1,0.02
9.1,0.02
9.102,0.022
9.104,0.024
9.106,0.026
9.108,0.028
9.11,0.03
9.112,0.032
9.114,0.034
9.116,0.036
9.118,0.038
9.12,0.04
9.12,0.02
9.12,0.02
9.122,0.022
9.124,0.024
9.126,0.026
9.128,0.028
9.13,0.03
9.132,0.032
9.134,0.034
9.136,0.036
9.138,0.038
9.14,0.04
9.14,0.02
9.14,0.02
9.142,0.022
9.144,0.024
9.146,0.026
9.148,0.028
9.15,0.03
9.152,0.032
9.154,0.034
9.156,0.036
9.158,0.038
9.16,0.04
9.16,0.02
9.16,0.02
9.162,0.022
9.164,0.024
9.166,0.026
9.168,0.028
9.17,0.03
9.172,0.032
9.174,0.034
9.176,0.036
9.178,0.038
9.18,0.04
9.18,0.02
9.18,0.02
9.182,0.022
9.184,0.024
9.186,0.026
9.188,0.028
9.19,0.03
9.192,0.032
9.194,0.034
9.196,0.036
9.198,0.038
9.2,0.04
9.2,0.02
9.2,0.02
9.202,0.022
9.204,0.024
9.206,0.026
9.208,0.028
9.21,0.03
9.212,0.032
9.214,0.034
9.216,0.036
9.218,0.038
9.22,0.04
9.22,0.02
9.22,0.02
9.222,0.022
9.224,0.024
9.226,0.026
9.228,0.028
9.23,0.03
9.232,0.032
9.234,0.034
9.236,0.036
9.238,0.038
9.24,0.04
9.24,0.02
9.24,0.02
9.242,0.022
9.244,0.024
9.246,0.026
9.248,0.028
9.25,0.03
9.252,0.032
9.254,0.034
9.256,0.036
9.258,0.038
9.26,0.04
9.26,0.02
9.26,0.02
9.262,0.022
9.264,0.024
9.266,0.026
9.268,0.028
9.27,0.03
9.272,0.032
9.274,0.034
9.276,0.036
9.278,0.038
9.28,0.04
9.28,0.02
9.28,0.02
9.282,0.022
9.284,0.024
9.286,0.026
9.288,0.028
9.29,0.03
9.292,0.032
9.294,0.034
9.296,0.036
9.298,0.038
9.3,0.04
9.3,0.02
9.3,0.02
9.302,0.022
9.304,0.024
9.306,0.026
9.308,0.028
9.31,0.03
9.312,0.032
9.314,0.034
9.316,0.036
9.318,0.038
9.32,0.04
9.32,0.02
9.32,0.02
9.322,0.022
9.324,0.024
9.326,0.026
9.328,0.028
9.33,0.03
9.332,0.032
9.334,0.034
9.336,0.036
9.338,0.038
9.34,0.04
9.34,0.02
9.34,0.02
9.342,0.022
9.344,0.024
9.346,0.026
9.348,0.028
9.35,0.03
9.352,0.032
9.354,0.034
9.356,0.036
9.358,0.038
9.36,0.04
9.36,0.02
9.36,0.02
9.362,0.022
9.364,0.024
9.366,0.026
9.368,0.028
9.37,0.03
9.372,0.032
9.374,0.034
9.376,0.036
9.378,0.038
9.38,0.04
9.38,0.02
9.38,0.02
9.382,0.022
9.384,0.024
9.386,0.026
9.388,0.028
9.39,0.03
9.392,0.032
9.394,0.034
9.396,0.036
9.398,0.038
9.4,0.04
9.4,0.02
9.4,0.02
9.402,0.022
9.404,0.024
9.406,0.026
9.408,0.028
9.41,0.03
9.412,0.032
9.414,0.034
9.416,0.036
9.418,0.038
9.42,0.04
9.42,0.02
9.42,0.02
9.422,0.022
9.424,0.024
9.426,0.026
9.428,0.028
9.43,0.03
9.432,0.032
9.434,0.034
9.436,0.036
9.438,0.038
9.44,0.04
9.44,0.02
9.44,0.02
9.442,0.022
9.444,0.024
9.446,0.026
9.448,0.028
9.45,0.03
9.452,0.032
9.454,0.034
9.456,0.036
9.458,0.038
9.46,0.04
9.46,0.02
9.46,0.02
9.462,0.022
9.464,0.024
9.466,0.026
9.468,0.028
9.47,0.03
9.472,0.032
9.474,0.034
9.476,0.036
9.478,0.038
9.48,0.04
9.48,0.02
9.48,0.02
9.482,0.022
9.484,0.024
9.486,0.026
9.488,0.028
9.49,0.03
9.492,0.032
9.494,0.034
9.496,0.036
9.498,0.038
9.5,0.04
9.5,0.02
9.5,0.02
9.502,0.022
9.504,0.024
9.506,0.026
9.508,0.028
9.51,0.03
9.512,0.032
9.514,0.034
9.516,0.036
9.518,0.038
9.52,0.04
9.52,0.02
9.52,0.02
9.522,0.022
9.524,0.024
9.526,0.026
9.528,0.028
9.53,0.03
9.532,0.032
9.534,0.034
9.536,0.036
9.538,0.038
9.54,0.04
9.54,0.02
9.54,0.02
9.542,0.022
9.544,0.024
9.546,0.026
9.548,0.028
9.55,0.03
9.552,0.032
9.554,0.034
9.556,0.036
9.558,0.038
9.56,0.04
9.56,0.02
9.56,0.02
9.562,0.022
9.564,0.024
9.566,0.026
9.568,0.028
9.57,0.03
9.572,0.032
9.574,0.034
9.576,0.036
9.578,0.038
9.58,0.04
9.58,0.02
9.58,0.02
9.582,0.022
9.584,0.024
9.586,0.026
9.588,0.028
9.59,0.03
9.592,0.032
9.594,0.034
9.596,0.036
9.598,0.038
9.6,0.04
9.6,0.02
9.6,0.02
9.602,0.022
9.604,0.024
9.606,0.026
9.608,0.028
9.61,0.03
9.612,0.032
9.614,0.034
9.616,0.036
9.618,0.038
9.62,0.04
9.62,0.02
9.62,0.02
9.622,0.022
9.624,0.024
9.626,0.026
9.628,0.028
9.63,0.03
9.632,0.032
9.634,0.034
9.636,0.036
9.638,0.038
9.64,0.04
9.64,0.02
9.64,0.02
9.642,0.022
9.644,0.024
9.646,0.026
9.648,0.028
9.65,0.03
9.652,0.032
9.654,0.034
9.656,0.036
9.658,0.038
9.66,0.04
9.66,0.02
9.66,0.02
9.662,0.022
9.664,0.024
9.666,0.026
9.668,0.028
9.67,0.03
9.672,0.032
9.674,0.034
9.676,0.036
9.678,0.038
9.68,0.04
9.68,0.02
9.68,0.02
9.682,0.022
9.684,0.024
9.686,0.026
9.688,0.028
9.69,0.03
9.692,0.032
9.694,0.034
9.696,0.036
9.698,0.038
9.7,0.04
9.7,0.02
9.7,0.02
9.702,0.022
9.704,0.024
9.706,0.026
9.708,0.028
9.71,0.03
9.712,0.032
9.714,0.034
9.716,0.036
9.718,0.038
9.72,0.04
9.72,0.02
9.72,0.02
9.722,0.022
9.724,0.024
9.726,0.026
9.728,0.028
9.73,0.03
9.732,0.032
9.734,0.034
9.736,0.036
9.738,0.038
9.74,0.04
9.74,0.02
9.74,0.02
9.742,0.022
9.744,0.024
9.746,0.026
9.748,0.028
9.75,0.03
9.752,0.032
9.754,0.034
9.756,0.036
9.758,0.038
9.76,0.04
9.76,0.02
9.76,0.02
9.762,0.022
9.764,0.024
9.766,0.026
9.768,0.028
9.77,0.03
9.772,0.032
9.774,0.034
9.776,0.036
9.778,0.038
9.78,0.04
9.78,0.02
9.78,0.02
9.782,0.022
9.784,0.024
9.786,0.026
9.788,0.028
9.79,0.03
9.792,0.032
9.794,0.034
9.796,0.036
9.798,0.038
9.8,0.04
9.8,0.02
9.8,0.02
9.802,0.022
9.804,0.024
9.806,0.026
9.808,0.028
9.81,0.03
9.812,0.032
9.814,0.034
9.816,0.036
9.818,0.038
9.82,0.04
9.82,0.02
9.82,0.02
9.822,0.022
9.824,0.024
9.826,0.026
9.828,0.028
9.83,0.03
9.832,0.032
9.834,0.034
9.836,0.036
9.838,0.038
9.84,0.04
9.84,0.02
9.84,0.02
9.842,0.022
9.844,0.024
9.846,0.026
9.848,0.028
9.85,0.03
9.852,0.032
9.854,0.034
9.856,0.036
9.858,0.038
9.86,0.04
9.86,0.02
9.86,0.02
9.862,0.022
9.864,0.024
9.866,0.026
9.868,0.028
9.87,0.03
9.872,0.032
9.874,0.034
9.876,0.036
9.878,0.038
9.88,0.04
9.88,0.02
9.88,0.02
9.882,0.022
9.884,0.024
9.886,0.026
9.888,0.028
9.89,0.03
9.892,0.032
9.894,0.034
9.896,0.036
9.898,0.038
9.9,0.04
9.9,0.02
9.9,0.02
9.902,0.022
9.904,0.024
9.906,0.026
9.908,0.028
9.91,0.03
9.912,0.032
9.914,0.034
9.916,0.036
9.918,0.038
9.92,0.04
9.92,0.02
9.92,0.02
9.922,0.022
9.924,0.024
9.926,0.026
9.928,0.028
9.93,0.03
9.932,0.032
9.934,0.034
9.936,0.036
9.938,0.038
9.94,0.04
9.94,0.02
9.94,0.02
9.942,0.022
9.944,0.024
9.946,0.026
9.948,0.028
9.95,0.03
9.952,0.032
9.954,0.034
9.956,0.036
9.958,0.038
9.96,0.04
9.96,0.02
9.96,0.02
9.962,0.022
9.964,0.024
9.966,0.026
9.968,0.028
9.97,0.03
9.972,0.032
9.974,0.034
9.976,0.036
9.978,0.038
9.98,0.04
9.98,0.02
9.98,0.02
9.982,0.022
9.984,0.024
9.986,0.026
9.988,0.028
9.99,0.03
9.992,0.032
9.994,0.034
9.996,0.036
9.998,0.038
10,0.04
10,0.02
10,0.02
10.002,0.022
10.004,0.024
10.006,0.026
10.008,0.028
10.01,0.03
10.012,0.032
10.014,0.034
10.016,0.036
10.018,0.038
10.02,0.04
10.02,0.02
10.02,0.02
10.022,0.022
10.024,0.024
10.026,0.026
10.028,0.028
10.03,0.03
10.032,0.032
10.034,0.034
10.036,0.036
10.038,0.038
10.04,0.04
10.04,0.02
10.04,0.02
10.042,0.022
10.044,0.024
10.046,0.026
10.048,0.028
10.05,0.03
10.052,0.032
10.054,0.034
10.056,0.036
10.058,0.038
10.06,0.04
10.06,0.02
10.06,0.02
10.062,0.022
10.064,0.024
10.066,0.026
10.068,0.028
10.07,0.03
10.072,0.032
10.074,0.034
10.076,0.036
10.078,0.038
10.08,0.04
10.08,0.02
10.08,0.02
10.082,0.022
10.084,0.024
10.086,0.026
10.088,0.028
10.09,0.03
10.092,0.032
10.094,0.034
10.096,0.036
10.098,0.038
10.1,0.04
10.1,0.02
10.1,0.02
10.102,0.022
10.104,0.024
10.106,0.026
10.108,0.028
10.11,0.03
10.112,0.032
10.114,0.034
10.116,0.036
10.118,0.038
10.12,0.04
10.12,0.02
10.12,0.02
10.122,0.022
10.124,0.024
10.126,0.026
10.128,0.028
10.13,0.03
10.132,0.032
10.134,0.034
10.136,0.036
10.138,0.038
10.14,0.04
10.14,0.02
10.14,0.02
10.142,0.022
10.144,0.024
10.146,0.026
10.148,0.028
10.15,0.03
10.152,0.032
10.154,0.034
10.156,0.036
10.158,0.038
10.16,0.04
10.16,0.02
10.16,0.02
10.162,0.022
10.164,0.024
10.166,0.026
10.168,0.028
10.17,0.03
10.172,0.032
10.174,0.034
10.176,0.036
10.178,0.038
10.18,0.04
10.18,0.02
10.18,0.02
10.182,0.022
10.184,0.024
10.186,0.026
10.188,0.028
10.19,0.03
10.192,0.032
10.194,0.034
10.196,0.036
10.198,0.038
10.2,0.04
10.2,0.02
10.2,0.02
10.202,0.022
10.204,0.024
10.206,0.026
10.208,0.028
10.21,0.03
10.212,0.032
10.214,0.034
10.216,0.036
10.218,0.038
10.22,0.04
10.22,0.02
10.22,0.02
10.222,0.022
10.224,0.024
10.226,0.026
10.228,0.028
10.23,0.03
10.232,0.032
10.234,0.034
10.236,0.036
10.238,0.038
10.24,0.04
10.24,0.02
10.24,0.02
10.242,0.022
10.244,0.024
10.246,0.026
10.248,0.028
10.25,0.03
10.252,0.032
10.254,0.034
10.256,0.036
10.258,0.038
10.26,0.04
10.26,0.02
10.26,0.02
10.262,0.022
10.264,0.024
10.266,0.026
10.268,0.028
10.27,0.03
10.272,0.032
10.274,0.034
10.276,0.036
10.278,0.038
10.28,0.04
10.28,0.02
10.28,0.02
10.282,0.022
10.284,0.024
10.286,0.026
10.288,0.028
10.29,0.03
10.292,0.032
10.294,0.034
10.296,0.036
10.298,0.038
10.3,0.04
10.3,0.02
10.3,0.02
10.302,0.022
10.304,0.024
10.306,0.026
10.308,0.028
10.31,0.03
10.312,0.032
10.314,0.034
10.316,0.036
10.318,0.038
10.32,0.04
10.32,0.02
10.32,0.02
10.322,0.022
10.324,0.024
10.326,0.026
10.328,0.028
10.33,0.03
10.332,0.032
10.334,0.034
10.336,0.036
10.338,0.038
10.34,0.04
10.34,0.02
10.34,0.02
10.342,0.022
10.344,0.024
10.346,0.026
10.348,0.028
10.35,0.03
10.352,0.032
10.354,0.034
10.356,0.036
10.358,0.038
10.36,0.04
10.36,0.02
10.36,0.02
10.362,0.022
10.364,0.024
10.366,0.026
10.368,0.028
10.37,0.03
10.372,0.032
10.374,0.034
10.376,0.036
10.378,0.038
10.38,0.04
10.38,0.02
10.38,0.02
10.382,0.022
10.384,0.024
10.386,0.026
10.388,0.028
10.39,0.03
10.392,0.032
10.394,0.034
10.396,0.036
10.398,0.038
10.4,0.04
10.4,0.02
10.4,0.02
10.402,0.022
10.404,0.024
10.406,0.026
10.408,0.028
10.41,0.03
10.412,0.032
10.414,0.034
10.416,0.036
10.418,0.038
10.42,0.04
10.42,0.02
10.42,0.02
10.422,0.022
10.424,0.024
10.426,0.026
10.428,0.028
10.43,0.03
10.432,0.032
10.434,0.034
10.436,0.036
10.438,0.038
10.44,0.04
10.44,0.02
10.44,0.02
10.442,0.022
10.444,0.024
10.446,0.026
10.448,0.028
10.45,0.03
10.452,0.032
10.454,0.034
10.456,0.036
10.458,0.038
10.46,0.04
10.46,0.02
10.46,0.02
10.462,0.022
10.464,0.024
10.466,0.026
10.468,0.028
10.47,0.03
10.472,0.032
10.474,0.034
10.476,0.036
10.478,0.038
10.48,0.04
10.48,0.02
10.48,0.02
10.482,0.022
10.484,0.024
10.486,0.026
10.488,0.028
10.49,0.03
10.492,0.032
10.494,0.034
10.496,0.036
10.498,0.038
10.5,0.04
10.5,0.02
10.5,0.02
10.502,0.022
10.504,0.024
10.506,0.026
10.508,0.028
10.51,0.03
10.512,0.032
10.514,0.034
10.516,0.036
10.518,0.038
10.52,0.04
10.52,0.02
10.52,0.02
10.522,0.022
10.524,0.024
10.526,0.026
10.528,0.028
10.53,0.03
10.532,0.032
10.534,0.034
10.536,0.036
10.538,0.038
10.54,0.04
10.54,0.02
10.54,0.02
10.542,0.022
10.544,0.024
10.546,0.026
10.548,0.028
10.55,0.03
10.552,0.032
10.554,0.034
10.556,0.036
10.558,0.038
10.56,0.04
10.56,0.02
10.56,0.02
10.562,0.022
10.564,0.024
10.566,0.026
10.568,0.028
10.57,0.03
10.572,0.032
10.574,0.034
10.576,0.036
10.578,0.038
10.58,0.04
10.58,0.02
10.58,0.02
10.582,0.022
10.584,0.024
10.586,0.026
10.588,0.028
10.59,0.03
10.592,0.032
10.594,0.034
10.596,0.036
10.598,0.038
10.6,0.04
10.6,0.02
10.6,0.02
10.602,0.022
10.604,0.024
10.606,0.026
10.608,0.028
10.61,0.03
10.612,0.032
10.614,0.034
10.616,0.036
10.618,0.038
10.62,0.04
10.62,0.02
10.62,0.02
10.622,0.022
10.624,0.024
10.626,0.026
10.628,0.028
10.63,0.03
10.632,0.032
10.634,0.034
10.636,0.036
10.638,0.038
10.64,0.04
10.64,0.02
10.64,0.02
10.642,0.022
10.644,0.024
10.646,0.026
10.648,0.028
10.65,0.03
10.652,0.032
10.654,0.034
10.656,0.036
10.658,0.038
10.66,0.04
10.66,0.02
10.66,0.02
10.662,0.022
10.664,0.024
10.666,0.026
10.668,0.028
10.67,0.03
10.672,0.032
10.674,0.034
10.676,0.036
10.678,0.038
10.68,0.04
10.68,0.02
10.68,0.02
10.682,0.022
10.684,0.024
10.686,0.026
10.688,0.028
10.69,0.03
10.692,0.032
10.694,0.034
10.696,0.036
10.698,0.038
10.7,0.04
10.7,0.02
10.7,0.02
10.702,0.022
10.704,0.024
10.706,0.026
10.708,0.028
10.71,0.03
10.712,0.032
10.714,0.034
10.716,0.036
10.718,0.038
10.72,0.04
10.72,0.02
10.72,0.02
10.722,0.022
10.724,0.024
10.726,0.026
10.728,0.028
10.73,0.03
10.732,0.032
10.734,0.034
10.736,0.036
10.738,0.038
10.74,0.04
10.74,0.02
10.74,0.02
10.742,0.022
10.744,0.024
10.746,0.026
10.748,0.028
10.75,0.03
10.752,0.032
10.754,0.034
10.756,0.036
10.758,0.038
10.76,0.04
10.76,0.02
10.76,0.02
10.762,0.022
10.764,0.024
10.766,0.026
10.768,0.028
10.77,0.03
10.772,0.032
10.774,0.034
10.776,0.036
10.778,0.038
10.78,0.04
10.78,0.02
10.78,0.02
10.782,0.022
10.784,0.024
10.786,0.026
10.788,0.028
10.79,0.03
10.792,0.032
10.794,0.034
10.796,0.036
10.798,0.038
10.8,0.04
10.8,0.02
10.8,0.02
10.802,0.022
10.804,0.024
10.806,0.026
10.808,0.028
10.81,0.03
10.812,0.032
10.814,0.034
10.816,0.036
10.818,0.038
10.82,0.04
10.82,0.02
10.82,0.02
10.822,0.022
10.824,0.024
10.826,0.026
10.828,0.028
10.83,0.03
10.832,0.032
10.834,0.034
10.836,0.036
10.838,0.038
10.84,0.04
10.84,0.02
10.84,0.02
10.842,0.022
10.844,0.024
10.846,0.026
10.848,0.028
10.85,0.03
10.852,0.032
10.854,0.034
10.856,0.036
10.858,0.038
10.86,0.04
10.86,0.02
10.86,0.02
10.862,0.022
10.864,0.024
10.866,0.026
10.868,0.028
10.87,0.03
10.872,0.032
10.874,0.034
10.876,0.036
10.878,0.038
10.88,0.04
10.88,0.02
10.88,0.02
10.882,0.022
10.884,0.024
10.886,0.026
10.888,0.028
10.89,0.03
10.892,0.032
10.894,0.034
10.896,0.036
10.898,0.038
10.9,0.04
10.9,0.02
10.9,0.02
10.902,0.022
10.904,0.024
10.906,0.026
10.908,0.028
10.91,0.03
10.912,0.032
10.914,0.034
10.916,0.036
10.918,0.038
10.92,0.04
10.92,0.02
10.92,0.02
10.922,0.022
10.924,0.024
10.926,0.026
10.928,0.028
10.93,0.03
10.932,0.032
10.934,0.034
10.936,0.036
10.938,0.038
10.94,0.04
10.94,0.02
10.94,0.02
10.942,0.022
10.944,0.024
10.946,0.026
10.948,0.028
10.95,0.03
10.952,0.032
10.954,0.034
10.956,0.036
10.958,0.038
10.96,0.04
10.96,0.02
10.96,0.02
10.962,0.022
10.964,0.024
10.966,0.026
10.968,0.028
10.97,0.03
10.972,0.032
10.974,0.034
10.976,0.036
10.978,0.038
10.98,0.04
10.98,0.02
10.98,0.02
10.982,0.022
10.984,0.024
10.986,0.026
10.988,0.028
10.99,0.03
10.992,0.032
10.994,0.034
10.996,0.036
10.998,0.038
11,0.04
11,0.02
11,0.02
11.002,0.022
11.004,0.024
11.006,0.026
11.008,0.028
11.01,0.03
11.012,0.032
11.014,0.034
11.016,0.036
11.018,0.038
11.02,0.04
11.02,0.02
11.02,0.02
11.022,0.022
11.024,0.024
11.026,0.026
11.028,0.028
11.03,0.03
11.032,0.032
11.034,0.034
11.036,0.036
11.038,0.038
11.04,0.04
11.04,0.02
11.04,0.02
11.042,0.022
11.044,0.024
11.046,0.026
11.048,0.028
11.05,0.03
11.052,0.032
11.054,0.034
11.056,0.036
11.058,0.038
11.06,0.04
11.06,0.02
11.06,0.02
11.062,0.022
11.064,0.024
11.066,0.026
11.068,0.028
11.07,0.03
11.072,0.032
11.074,0.034
11.076,0.036
11.078,0.038
11.08,0.04
11.08,0.02
11.08,0.02
11.082,0.022
11.084,0.024
11.086,0.026
11.088,0.028
11.09,0.03
11.092,0.032
11.094,0.034
11.096,0.036
11.098,0.038
11.1,0.04
11.1,0.02
11.1,0.02
11.102,0.022
11.104,0.024
11.106,0.026
11.108,0.028
11.11,0.03
11.112,0.032
11.114,0.034
11.116,0.036
11.118,0.038
11.12,0.04
11.12,0.02
11.12,0.02
11.122,0.022
11.124,0.024
11.126,0.026
11.128,0.028
11.13,0.03
11.132,0.032
11.134,0.034
11.136,0.036
11.138,0.038
11.14,0.04
11.14,0.02
11.14,0.02
11.142,0.022
11.144,0.024
11.146,0.026
11.148,0.028
11.15,0.03
11.152,0.032
11.154,0.034
11.156,0.036
11.158,0.038
11.16,0.04
11.16,0.02
11.16,0.02
11.162,0.022
11.164,0.024
11.166,0.026
11.168,0.028
11.17,0.03
11.172,0.032
11.174,0.034
11.176,0.036
11.178,0.038
11.18,0.04
11.18,0.02
11.18,0.02
11.182,0.022
11.184,0.024
11.186,0.026
11.188,0.028
11.19,0.03
11.192,0.032
11.194,0.034
11.196,0.036
11.198,0.038
11.2,0.04
11.2,0.02
11.2,0.02
11.202,0.022
11.204,0.024
11.206,0.026
11.208,0.028
11.21,0.03
11.212,0.032
11.214,0.034
11.216,0.036
11.218,0.038
11.22,0.04
11.22,0.02
11.22,0.02
11.222,0.022
11.224,0.024
11.226,0.026
11.228,0.028
11.23,0.03
11.232,0.032
11.234,0.034
11.236,0.036
11.238,0.038
11.24,0.04
11.24,0.02
11.24,0.02
11.242,0.022
11.244,0.024
11.246,0.026
11.248,0.028
11.25,0.03
11.252,0.032
11.254,0.034
11.256,0.036
11.258,0.038
11.26,0.04
11.26,0.02
11.26,0.02
11.262,0.022
11.264,0.024
11.266,0.026
11.268,0.028
11.27,0.03
11.272,0.032
11.274,0.034
11.276,0.036
11.278,0.038
11.28,0.04
11.28,0.02
11.28,0.02
11.282,0.022
11.284,0.024
11.286,0.026
11.288,0.028
11.29,0.03
11.292,0.032
11.294,0.034
11.296,0.036
11.298,0.038
11.3,0.04
11.3,0.02
11.3,0.02
11.302,0.022
11.304,0.024
11.306,0.026
11.308,0.028
11.31,0.03
11.312,0.032
11.314,0.034
11.316,0.036
11.318,0.038
11.32,0.04
11.32,0.02
11.32,0.02
11.322,0.022
11.324,0.024
11.326,0.026
11.328,0.028
11.33,0.03
11.332,0.032
11.334,0.034
11.336,0.036
11.338,0.038
11.34,0.04
11.34,0.02
11.34,0.02
11.342,0.022
11.344,0.024
11.346,0.026
11.348,0.028
11.35,0.03
11.352,0.032
11.354,0.034
11.356,0.036
11.358,0.038
11.36,0.04
11.36,0.02
11.36,0.02
11.362,0.022
11.364,0.024
11.366,0.026
11.368,0.028
11.37,0.03
11.372,0.032
11.374,0.034
11.376,0.036
11.378,0.038
11.38,0.04
11.38,0.02
11.38,0.02
11.382,0.022
11.384,0.024
11.386,0.026
11.388,0.028
11.39,0.03
11.392,0.032
11.394,0.034
11.396,0.036
11.398,0.038
11.4,0.04
11.4,0.02
11.4,0.02
11.402,0.022
11.404,0.024
11.406,0.026
11.408,0.028
11.41,0.03
11.412,0.032
11.414,0.034
11.416,0.036
11.418,0.038
11.42,0.04
11.42,0.02
11.42,0.02
11.422,0.022
11.424,0.024
11.426,0.026
11.428,0.028
11.43,0.03
11.432,0.032
11.434,0.034
11.436,0.036
11.438,0.038
11.44,0.04
11.44,0.02
11.44,0.02
11.442,0.022
11.444,0.024
11.446,0.026
11.448,0.028
11.45,0.03
11.452,0.032
11.454,0.034
11.456,0.036
11.458,0.038
11.46,0.04
11.46,0.02
11.46,0.02
11.462,0.022
11.464,0.024
11.466,0.026
11.468,0.028
11.47,0.03
11.472,0.032
11.474,0.034
11.476,0.036
11.478,0.038
11.48,0.04
11.48,0.02
11.48,0.02
11.482,0.022
11.484,0.024
11.486,0.026
11.488,0.028
11.49,0.03
11.492,0.032
11.494,0.034
11.496,0.036
11.498,0.038
11.5,0.04
11.5,0.02
11.5,0.02
11.502,0.022
11.504,0.024
11.506,0.026
11.508,0.028
11.51,0.03
11.512,0.032
11.514,0.034
11.516,0.036
11.518,0.038
11.52,0.04
11.52,0.02
11.52,0.02
11.522,0.022
11.524,0.024
11.526,0.026
11.528,0.028
11.53,0.03
11.532,0.032
11.534,0.034
11.536,0.036
11.538,0.038
11.54,0.04
11.54,0.02
11.54,0.02
11.542,0.022
11.544,0.024
11.546,0.026
11.548,0.028
11.55,0.03
11.552,0.032
11.554,0.034
11.556,0.036
11.558,0.038
11.56,0.04
11.56,0.02
11.56,0.02
11.562,0.022
11.564,0.024
11.566,0.026
11.568,0.028
11.57,0.03
11.572,0.032
11.574,0.034
11.576,0.036
11.578,0.038
11.58,0.04
11.58,0.02
11.58,0.02
11.582,0.022
11.584,0.024
11.586,0.026
11.588,0.028
11.59,0.03
11.592,0.032
11.594,0.034
11.596,0.036
11.598,0.038
11.6,0.04
11.6,0.02
11.6,0.02
11.602,0.022
11.604,0.024
11.606,0.026
11.608,0.028
11.61,0.03
11.612,0.032
11.614,0.034
11.616,0.036
11.618,0.038
11.62,0.04
11.62,0.02
11.62,0.02
11.622,0.022
11.624,0.024
11.626,0.026
11.628,0.028
11.63,0.03
11.632,0.032
11.634,0.034
11.636,0.036
11.638,0.038
11.64,0.04
11.64,0.02
11.64,0.02
11.642,0.022
11.644,0.024
11.646,0.026
11.648,0.028
11.65,0.03
11.652,0.032
11.654,0.034
11.656,0.036
11.658,0.038
11.66,0.04
11.66,0.02
11.66,0.02
11.662,0.022
11.664,0.024
11.666,0.026
11.668,0.028
11.67,0.03
11.672,0.032
11.674,0.034
11.676,0.036
11.678,0.038
11.68,0.04
11.68,0.02
11.68,0.02
11.682,0.022
11.684,0.024
11.686,0.026
11.688,0.028
11.69,0.03
11.692,0.032
11.694,0.034
11.696,0.036
11.698,0.038
11.7,0.04
11.7,0.02
11.7,0.02
11.702,0.022
11.704,0.024
11.706,0.026
11.708,0.028
11.71,0.03
11.712,0.032
11.714,0.034
11.716,0.036
11.718,0.038
11.72,0.04
11.72,0.02
11.72,0.02
11.722,0.022
11.724,0.024
11.726,0.026
11.728,0.028
11.73,0.03
11.732,0.032
11.734,0.034
11.736,0.036
11.738,0.038
11.74,0.04
11.74,0.02
11.74,0.02
11.742,0.022
11.744,0.024
11.746,0.026
11.748,0.028
11.75,0.03
11.752,0.032
11.754,0.034
11.756,0.036
11.758,0.038
11.76,0.04
11.76,0.02
11.76,0.02
11.762,0.022
11.764,0.024
11.766,0.026
11.768,0.028
11.77,0.03
11.772,0.032
11.774,0.034
11.776,0.036
11.778,0.038
11.78,0.04
11.78,0.02
11.78,0.02
11.782,0.022
11.784,0.024
11.786,0.026
11.788,0.028
11.79,0.03
11.792,0.032
11.794,0.034
11.796,0.036
11.798,0.038
11.8,0.04
11.8,0.02
11.8,0.02
11.802,0.022
11.804,0.024
11.806,0.026
11.808,0.028
11.81,0.03
11.812,0.032
11.814,0.034
11.816,0.036
11.818,0.038
11.82,0.04
11.82,0.02
11.82,0.02
11.822,0.022
11.824,0.024
11.826,0.026
11.828,0.028
11.83,0.03
11.832,0.032
11.834,0.034
11.836,0.036
11.838,0.038
11.84,0.04
11.84,0.02
11.84,0.02
11.842,0.022
11.844,0.024
11.846,0.026
11.848,0.028
11.85,0.03
11.852,0.032
11.854,0.034
11.856,0.036
11.858,0.038
11.86,0.04
11.86,0.02
11.86,0.02
11.862,0.022
11.864,0.024
11.866,0.026
11.868,0.028
11.87,0.03
11.872,0.032
11.874,0.034
11.876,0.036
11.878,0.038
11.88,0.04
11.88,0.02
11.88,0.02
11.882,0.022
11.884,0.024
11.886,0.026
11.888,0.028
11.89,0.03
11.892,0.032
11.894,0.034
11.896,0.036
11.898,0.038
11.9,0.04
11.9,0.02
11.9,0.02
11.902,0.022
11.904,0.024
11.906,0.026
11.908,0.028
11.91,0.03
11.912,0.032
11.914,0.034
11.916,0.036
11.918,0.038
11.92,0.04
11.92,0.02
11.92,0.02
11.922,0.022
11.924,0.024
11.926,0.026
11.928,0.028
11.93,0.03
11.932,0.032
11.934,0.034
11.936,0.036
11.938,0.038
11.94,0.04
11.94,0.02
11.94,0.02
11.942,0.022
11.944,0.024
11.946,0.026
11.948,0.028
11.95,0.03
11.952,0.032
11.954,0.034
11.956,0.036
11.958,0.038
11.96,0.04
11.96,0.02
11.96,0.02
11.962,0.022
11.964,0.024
11.966,0.026
11.968,0.028
11.97,0.03
11.972,0.032
11.974,0.034
11.976,0.036
11.978,0.038
11.98,0.04
11.98,0.02
11.98,0.02
11.982,0.022
11.984,0.024
11.986,0.026
11.988,0.028
11.99,0.03
11.992,0.032
11.994,0.034
11.996,0.036
11.998,0.038
12,0.04
12,0.02
12,0.02
12.002,0.022
12.004,0.024
12.006,0.026
12.008,0.028
12.01,0.03
