"time","OP"
9.916,0.076
9.918,0.078
9.92,0.08
9.92,0.04
9.92,0.04
9.922,0.042
9.924,0.044
9.926,0.046
9.928,0.048
9.93,0.05
9.932,0.052
9.934,0.054
9.936,0.056
9.938,0.058
9.94,0.06
9.942,0.062
9.944,0.064
9.946,0.066
9.948,0.068
9.95,0.07
9.952,0.072
9.954,0.074
9.956,0.076
9.958,0.078
9.96,0.08
9.96,0.04
9.96,0.04
9.962,0.042
9.964,0.044
9.966,0.046
9.968,0.048
9.97,0.05
9.972,0.052
9.974,0.054
9.976,0.056
9.978,0.058
9.98,0.06
9.982,0.062
9.984,0.064
9.986,0.066
9.988,0.068
9.99,0.07
9.992,0.072
9.994,0.074
9.996,0.076
9.998,0.078
10,0.08
10,0.04
10,0.04
10.002,0.042
10.004,0.044
10.006,0.046
10.008,0.048
10.01,0.05
10.012,0.052
10.014,0.054
10.016,0.056
10.018,0.058
10.02,0.06
10.022,0.062
10.024,0.064
10.026,0.066
10.028,0.068
10.03,0.07
10.032,0.072
10.034,0.074
10.036,0.076
10.038,0.078
10.04,0.08
10.04,0.04
10.04,0.04
10.042,0.042
10.044,0.044
10.046,0.046
10.048,0.048
10.05,0.05
10.052,0.052
10.054,0.054
10.056,0.056
10.058,0.058
10.06,0.06
10.062,0.062
10.064,0.064
10.066,0.066
10.068,0.068
10.07,0.07
10.072,0.072
10.074,0.074
10.076,0.076
10.078,0.078
10.08,0.08
10.08,0.04
10.08,0.04
10.082,0.042
10.084,0.044
10.086,0.046
10.088,0.048
10.09,0.05
10.092,0.052
10.094,0.054
10.096,0.056
10.098,0.058
10.1,0.06
10.102,0.062
10.104,0.064
10.106,0.066
10.108,0.068
10.11,0.07
10.112,0.072
10.114,0.074
10.116,0.076
10.118,0.078
10.12,0.08
10.12,0.04
10.12,0.04
10.122,0.042
10.124,0.044
10.126,0.046
10.128,0.048
10.13,0.05
10.132,0.052
10.134,0.054
10.136,0.056
10.138,0.058
10.14,0.06
10.142,0.062
10.144,0.064
10.146,0.066
10.148,0.068
10.15,0.07
10.152,0.072
10.154,0.074
10.156,0.076
10.158,0.078
10.16,0.08
10.16,0.04
10.16,0.04
10.162,0.042
10.164,0.044
10.166,0.046
10.168,0.048
10.17,0.05
10.172,0.052
10.174,0.054
10.176,0.056
10.178,0.058
10.18,0.06
10.182,0.062
10.184,0.064
10.186,0.066
10.188,0.068
10.19,0.07
10.192,0.072
10.194,0.074
10.196,0.076
10.198,0.078
10.2,0.08
10.2,0.04
10.2,0.04
10.202,0.042
10.204,0.044
10.206,0.046
10.208,0.048
10.21,0.05
10.212,0.052
10.214,0.054
10.216,0.056
10.218,0.058
10.22,0.06
10.222,0.062
10.224,0.064
10.226,0.066
10.228,0.068
10.23,0.07
10.232,0.072
10.234,0.074
10.236,0.076
10.238,0.078
10.24,0.08
10.24,0.04
10.24,0.04
10.242,0.042
10.244,0.044
10.246,0.046
10.248,0.048
10.25,0.05
10.252,0.052
10.254,0.054
10.256,0.056
10.258,0.058
10.26,0.06
10.262,0.062
10.264,0.064
10.266,0.066
10.268,0.068
10.27,0.07
10.272,0.072
10.274,0.074
10.276,0.076
10.278,0.078
10.28,0.08
10.28,0.04
10.28,0.04
10.282,0.042
10.284,0.044
10.286,0.046
10.288,0.048
10.29,0.05
10.292,0.052
10.294,0.054
10.296,0.056
10.298,0.058
10.3,0.06
10.302,0.062
10.304,0.064
10.306,0.066
10.308,0.068
10.31,0.07
10.312,0.072
10.314,0.074
10.316,0.076
10.318,0.078
10.32,0.08
10.32,0.04
10.32,0.04
10.322,0.042
10.324,0.044
10.326,0.046
10.328,0.048
10.33,0.05
10.332,0.052
10.334,0.054
10.336,0.056
10.338,0.058
10.34,0.06
10.342,0.062
10.344,0.064
10.346,0.066
10.348,0.068
10.35,0.07
10.352,0.072
10.354,0.074
10.356,0.076
10.358,0.078
10.36,0.08
10.36,0.04
10.36,0.04
10.362,0.042
10.364,0.044
10.366,0.046
10.368,0.048
10.37,0.05
10.372,0.052
10.374,0.054
10.376,0.056
10.378,0.058
10.38,0.06
10.382,0.062
10.384,0.064
10.386,0.066
10.388,0.068
10.39,0.07
10.392,0.072
10.394,0.074
10.396,0.076
10.398,0.078
10.4,0.08
10.4,0.04
10.4,0.04
10.402,0.042
10.404,0.044
10.406,0.046
10.408,0.048
10.41,0.05
10.412,0.052
10.414,0.054
10.416,0.056
10.418,0.058
10.42,0.06
10.422,0.062
10.424,0.064
10.426,0.066
10.428,0.068
10.43,0.07
10.432,0.072
10.434,0.074
10.436,0.076
10.438,0.078
10.44,0.08
10.44,0.04
10.44,0.04
10.442,0.042
10.444,0.044
10.446,0.046
10.448,0.048
10.45,0.05
10.452,0.052
10.454,0.054
10.456,0.056
10.458,0.058
10.46,0.06
10.462,0.062
10.464,0.064
10.466,0.066
10.468,0.068
10.47,0.07
10.472,0.072
10.474,0.074
10.476,0.076
10.478,0.078
10.48,0.08
10.48,0.04
10.48,0.04
10.482,0.042
10.484,0.044
10.486,0.046
10.488,0.048
10.49,0.05
10.492,0.052
10.494,0.054
10.496,0.056
10.498,0.058
10.5,0.06
10.502,0.062
10.504,0.064
10.506,0.066
10.508,0.068
10.51,0.07
10.512,0.072
10.514,0.074
10.516,0.076
10.518,0.078
10.52,0.08
10.52,0.04
10.52,0.04
10.522,0.042
10.524,0.044
10.526,0.046
10.528,0.048
10.53,0.05
10.532,0.052
10.534,0.054
10.536,0.056
10.538,0.058
10.54,0.06
10.542,0.062
10.544,0.064
10.546,0.066
10.548,0.068
10.55,0.07
10.552,0.072
10.554,0.074
10.556,0.076
10.558,0.078
10.56,0.08
10.56,0.04
10.56,0.04
10.562,0.042
10.564,0.044
10.566,0.046
10.568,0.048
10.57,0.05
10.572,0.052
10.574,0.054
10.576,0.056
10.578,0.058
10.58,0.06
10.582,0.062
10.584,0.064
10.586,0.066
10.588,0.068
10.59,0.07
10.592,0.072
10.594,0.074
10.596,0.076
10.598,0.078
10.6,0.08
10.6,0.04
10.6,0.04
10.602,0.042
10.604,0.044
10.606,0.046
10.608,0.048
10.61,0.05
10.612,0.052
10.614,0.054
10.616,0.056
10.618,0.058
10.62,0.06
10.622,0.062
10.624,0.064
10.626,0.066
10.628,0.068
10.63,0.07
10.632,0.072
10.634,0.074
10.636,0.076
10.638,0.078
10.64,0.08
10.64,0.04
10.64,0.04
10.642,0.042
10.644,0.044
10.646,0.046
10.648,0.048
10.65,0.05
10.652,0.052
10.654,0.054
10.656,0.056
10.658,0.058
10.66,0.06
10.662,0.062
10.664,0.064
10.666,0.066
10.668,0.068
10.67,0.07
10.672,0.072
10.674,0.074
10.676,0.076
10.678,0.078
10.68,0.08
10.68,0.04
10.68,0.04
10.682,0.042
10.684,0.044
10.686,0.046
10.688,0.048
10.69,0.05
10.692,0.052
10.694,0.054
10.696,0.056
10.698,0.058
10.7,0.06
10.702,0.062
10.704,0.064
10.706,0.066
10.708,0.068
10.71,0.07
10.712,0.072
10.714,0.074
10.716,0.076
10.718,0.078
10.72,0.08
10.72,0.04
10.72,0.04
10.722,0.042
10.724,0.044
10.726,0.046
10.728,0.048
10.73,0.05
10.732,0.052
10.734,0.054
10.736,0.056
10.738,0.058
10.74,0.06
10.742,0.062
10.744,0.064
10.746,0.066
10.748,0.068
10.75,0.07
10.752,0.072
10.754,0.074
10.756,0.076
10.758,0.078
10.76,0.08
10.76,0.04
10.76,0.04
10.762,0.042
10.764,0.044
10.766,0.046
10.768,0.048
10.77,0.05
10.772,0.052
10.774,0.054
10.776,0.056
10.778,0.058
10.78,0.06
10.782,0.062
10.784,0.064
10.786,0.066
10.788,0.068
10.79,0.07
10.792,0.072
10.794,0.074
10.796,0.076
10.798,0.078
10.8,0.08
10.8,0.04
10.8,0.04
10.802,0.042
10.804,0.044
10.806,0.046
10.808,0.048
10.81,0.05
10.812,0.052
10.814,0.054
10.816,0.056
10.818,0.058
10.82,0.06
10.822,0.062
10.824,0.064
10.826,0.066
10.828,0.068
10.83,0.07
10.832,0.072
10.834,0.074
10.836,0.076
10.838,0.078
10.84,0.08
10.84,0.04
10.84,0.04
10.842,0.042
10.844,0.044
10.846,0.046
10.848,0.048
10.85,0.05
10.852,0.052
10.854,0.054
10.856,0.056
10.858,0.058
10.86,0.06
10.862,0.062
10.864,0.064
10.866,0.066
10.868,0.068
10.87,0.07
10.872,0.072
10.874,0.074
10.876,0.076
10.878,0.078
10.88,0.08
10.88,0.04
10.88,0.04
10.882,0.042
10.884,0.044
10.886,0.046
10.888,0.048
10.89,0.05
10.892,0.052
10.894,0.054
10.896,0.056
10.898,0.058
10.9,0.06
10.902,0.062
10.904,0.064
10.906,0.066
10.908,0.068
10.91,0.07
10.912,0.072
10.914,0.074
10.916,0.076
10.918,0.078
10.92,0.08
10.92,0.04
10.92,0.04
10.922,0.042
10.924,0.044
10.926,0.046
10.928,0.048
10.93,0.05
10.932,0.052
10.934,0.054
10.936,0.056
10.938,0.058
10.94,0.06
10.942,0.062
10.944,0.064
10.946,0.066
10.948,0.068
10.95,0.07
10.952,0.072
10.954,0.074
10.956,0.076
10.958,0.078
10.96,0.08
10.96,0.04
10.96,0.04
10.962,0.042
10.964,0.044
10.966,0.046
10.968,0.048
10.97,0.05
10.972,0.052
10.974,0.054
10.976,0.056
10.978,0.058
10.98,0.06
10.982,0.062
10.984,0.064
10.986,0.066
10.988,0.068
10.99,0.07
10.992,0.072
10.994,0.074
10.996,0.076
10.998,0.078
11,0.08
11,0.04
11,0.04
11.002,0.042
11.004,0.044
11.006,0.046
11.008,0.048
11.01,0.05
11.012,0.052
11.014,0.054
11.016,0.056
11.018,0.058
11.02,0.06
11.022,0.062
11.024,0.064
11.026,0.066
11.028,0.068
11.03,0.07
11.032,0.072
11.034,0.074
11.036,0.076
11.038,0.078
11.04,0.08
11.04,0.04
11.04,0.04
11.042,0.042
11.044,0.044
11.046,0.046
11.048,0.048
11.05,0.05
11.052,0.052
11.054,0.054
11.056,0.056
11.058,0.058
11.06,0.06
11.062,0.062
11.064,0.064
11.066,0.066
11.068,0.068
11.07,0.07
11.072,0.072
11.074,0.074
11.076,0.076
11.078,0.078
11.08,0.08
11.08,0.04
11.08,0.04
11.082,0.042
11.084,0.044
11.086,0.046
11.088,0.048
11.09,0.05
11.092,0.052
11.094,0.054
11.096,0.056
11.098,0.058
11.1,0.06
11.102,0.062
11.104,0.064
11.106,0.066
11.108,0.068
11.11,0.07
11.112,0.072
11.114,0.074
11.116,0.076
11.118,0.078
11.12,0.08
11.12,0.04
11.12,0.04
11.122,0.042
11.124,0.044
11.126,0.046
11.128,0.048
11.13,0.05
11.132,0.052
11.134,0.054
11.136,0.056
11.138,0.058
11.14,0.06
11.142,0.062
11.144,0.064
11.146,0.066
11.148,0.068
11.15,0.07
11.152,0.072
11.154,0.074
11.156,0.076
11.158,0.078
11.16,0.08
11.16,0.04
11.16,0.04
11.162,0.042
11.164,0.044
11.166,0.046
11.168,0.048
11.17,0.05
11.172,0.052
11.174,0.054
11.176,0.056
11.178,0.058
11.18,0.06
11.182,0.062
11.184,0.064
11.186,0.066
11.188,0.068
11.19,0.07
11.192,0.072
11.194,0.074
11.196,0.076
11.198,0.078
11.2,0.08
11.2,0.04
11.2,0.04
11.202,0.042
11.204,0.044
11.206,0.046
11.208,0.048
11.21,0.05
11.212,0.052
11.214,0.054
11.216,0.056
11.218,0.058
11.22,0.06
11.222,0.062
11.224,0.064
11.226,0.066
11.228,0.068
11.23,0.07
11.232,0.072
11.234,0.074
11.236,0.076
11.238,0.078
11.24,0.08
11.24,0.04
11.24,0.04
11.242,0.042
11.244,0.044
11.246,0.046
11.248,0.048
11.25,0.05
11.252,0.052
11.254,0.054
11.256,0.056
11.258,0.058
11.26,0.06
11.262,0.062
11.264,0.064
11.266,0.066
11.268,0.068
11.27,0.07
11.272,0.072
11.274,0.074
11.276,0.076
11.278,0.078
11.28,0.08
11.28,0.04
11.28,0.04
11.282,0.042
11.284,0.044
11.286,0.046
11.288,0.048
11.29,0.05
11.292,0.052
11.294,0.054
11.296,0.056
11.298,0.058
11.3,0.06
11.302,0.062
11.304,0.064
11.306,0.066
11.308,0.068
11.31,0.07
11.312,0.072
11.314,0.074
11.316,0.076
11.318,0.078
11.32,0.08
11.32,0.04
11.32,0.04
11.322,0.042
11.324,0.044
11.326,0.046
11.328,0.048
11.33,0.05
11.332,0.052
11.334,0.054
11.336,0.056
11.338,0.058
11.34,0.06
11.342,0.062
11.344,0.064
11.346,0.066
11.348,0.068
11.35,0.07
11.352,0.072
11.354,0.074
11.356,0.076
11.358,0.078
11.36,0.08
11.36,0.04
11.36,0.04
11.362,0.042
11.364,0.044
11.366,0.046
11.368,0.048
11.37,0.05
11.372,0.052
11.374,0.054
11.376,0.056
11.378,0.058
11.38,0.06
11.382,0.062
11.384,0.064
11.386,0.066
11.388,0.068
11.39,0.07
11.392,0.072
11.394,0.074
11.396,0.076
11.398,0.078
11.4,0.08
11.4,0.04
11.4,0.04
11.402,0.042
11.404,0.044
11.406,0.046
11.408,0.048
11.41,0.05
11.412,0.052
11.414,0.054
11.416,0.056
11.418,0.058
11.42,0.06
11.422,0.062
11.424,0.064
11.426,0.066
11.428,0.068
11.43,0.07
11.432,0.072
11.434,0.074
11.436,0.076
11.438,0.078
11.44,0.08
11.44,0.04
11.44,0.04
11.442,0.042
11.444,0.044
11.446,0.046
11.448,0.048
11.45,0.05
11.452,0.052
11.454,0.054
11.456,0.056
11.458,0.058
11.46,0.06
11.462,0.062
11.464,0.064
11.466,0.066
11.468,0.068
11.47,0.07
11.472,0.072
11.474,0.074
11.476,0.076
11.478,0.078
11.48,0.08
11.48,0.04
11.48,0.04
11.482,0.042
11.484,0.044
11.486,0.046
11.488,0.048
11.49,0.05
11.492,0.052
11.494,0.054
11.496,0.056
11.498,0.058
11.5,0.06
11.502,0.062
11.504,0.064
11.506,0.066
11.508,0.068
11.51,0.07
11.512,0.072
11.514,0.074
11.516,0.076
11.518,0.078
11.52,0.08
11.52,0.04
11.52,0.04
11.522,0.042
11.524,0.044
11.526,0.046
11.528,0.048
11.53,0.05
11.532,0.052
11.534,0.054
11.536,0.056
11.538,0.058
11.54,0.06
11.542,0.062
11.544,0.064
11.546,0.066
11.548,0.068
11.55,0.07
11.552,0.072
11.554,0.074
11.556,0.076
11.558,0.078
11.56,0.08
11.56,0.04
11.56,0.04
11.562,0.042
11.564,0.044
11.566,0.046
11.568,0.048
11.57,0.05
11.572,0.052
11.574,0.054
11.576,0.056
11.578,0.058
11.58,0.06
11.582,0.062
11.584,0.064
11.586,0.066
11.588,0.068
11.59,0.07
11.592,0.072
11.594,0.074
11.596,0.076
11.598,0.078
11.6,0.08
11.6,0.04
11.6,0.04
11.602,0.042
11.604,0.044
11.606,0.046
11.608,0.048
11.61,0.05
11.612,0.052
11.614,0.054
11.616,0.056
11.618,0.058
11.62,0.06
11.622,0.062
11.624,0.064
11.626,0.066
11.628,0.068
11.63,0.07
11.632,0.072
11.634,0.074
11.636,0.076
11.638,0.078
11.64,0.08
11.64,0.04
11.64,0.04
11.642,0.042
11.644,0.044
11.646,0.046
11.648,0.048
11.65,0.05
11.652,0.052
11.654,0.054
11.656,0.056
11.658,0.058
11.66,0.06
11.662,0.062
11.664,0.064
11.666,0.066
11.668,0.068
11.67,0.07
11.672,0.072
11.674,0.074
11.676,0.076
11.678,0.078
11.68,0.08
11.68,0.04
11.68,0.04
11.682,0.042
11.684,0.044
11.686,0.046
11.688,0.048
11.69,0.05
11.692,0.052
11.694,0.054
11.696,0.056
11.698,0.058
11.7,0.06
11.702,0.062
11.704,0.064
11.706,0.066
11.708,0.068
11.71,0.07
11.712,0.072
11.714,0.074
11.716,0.076
11.718,0.078
11.72,0.08
11.72,0.04
11.72,0.04
11.722,0.042
11.724,0.044
11.726,0.046
11.728,0.048
11.73,0.05
11.732,0.052
11.734,0.054
11.736,0.056
11.738,0.058
11.74,0.06
11.742,0.062
11.744,0.064
11.746,0.066
11.748,0.068
11.75,0.07
11.752,0.072
11.754,0.074
11.756,0.076
11.758,0.078
11.76,0.08
11.76,0.04
11.76,0.04
11.762,0.042
11.764,0.044
11.766,0.046
11.768,0.048
11.77,0.05
11.772,0.052
11.774,0.054
11.776,0.056
11.778,0.058
11.78,0.06
11.782,0.062
11.784,0.064
11.786,0.066
11.788,0.068
11.79,0.07
11.792,0.072
11.794,0.074
11.796,0.076
11.798,0.078
11.8,0.08
11.8,0.04
11.8,0.04
11.802,0.042
11.804,0.044
11.806,0.046
11.808,0.048
11.81,0.05
11.812,0.052
11.814,0.054
11.816,0.056
11.818,0.058
11.82,0.06
11.822,0.062
11.824,0.064
11.826,0.066
11.828,0.068
11.83,0.07
11.832,0.072
11.834,0.074
11.836,0.076
11.838,0.078
11.84,0.08
11.84,0.04
11.84,0.04
11.842,0.042
11.844,0.044
11.846,0.046
11.848,0.048
11.85,0.05
11.852,0.052
11.854,0.054
11.856,0.056
11.858,0.058
11.86,0.06
11.862,0.062
11.864,0.064
11.866,0.066
11.868,0.068
11.87,0.07
11.872,0.072
11.874,0.074
11.876,0.076
11.878,0.078
11.88,0.08
11.88,0.04
11.88,0.04
11.882,0.042
11.884,0.044
11.886,0.046
11.888,0.048
11.89,0.05
11.892,0.052
11.894,0.054
11.896,0.056
11.898,0.058
11.9,0.06
11.902,0.062
11.904,0.064
11.906,0.066
11.908,0.068
11.91,0.07
11.912,0.072
11.914,0.074
11.916,0.076
11.918,0.078
11.92,0.08
11.92,0.04
11.92,0.04
11.922,0.042
11.924,0.044
11.926,0.046
11.928,0.048
11.93,0.05
11.932,0.052
11.934,0.054
11.936,0.056
11.938,0.058
11.94,0.06
11.942,0.062
11.944,0.064
11.946,0.066
11.948,0.068
11.95,0.07
11.952,0.072
11.954,0.074
11.956,0.076
11.958,0.078
11.96,0.08
11.96,0.04
11.96,0.04
11.962,0.042
11.964,0.044
11.966,0.046
11.968,0.048
11.97,0.05
11.972,0.052
11.974,0.054
11.976,0.056
11.978,0.058
11.98,0.06
11.982,0.062
11.984,0.064
11.986,0.066
11.988,0.068
11.99,0.07
11.992,0.072
11.994,0.074
11.996,0.076
11.998,0.078
12,0.08
12,0.04
12,0.04
12.002,0.042
12.004,0.044
12.006,0.046
12.008,0.048
12.01,0.05
12.012,0.052
12.014,0.054
12.016,0.056
12.018,0.058
12.02,0.06
12.022,0.062
12.024,0.064
12.026,0.066
12.028,0.068
12.03,0.07
12.032,0.072
12.034,0.074
12.036,0.076
12.038,0.078
12.04,0.08
12.04,0.04
12.04,0.04
12.042,0.042
12.044,0.044
12.046,0.046
12.048,0.048
12.05,0.05
12.052,0.052
12.054,0.054
12.056,0.056
12.058,0.058
12.06,0.06
12.062,0.062
12.064,0.064
12.066,0.066
12.068,0.068
12.07,0.07
12.072,0.072
12.074,0.074
12.076,0.076
12.078,0.078
12.08,0.08
12.08,0.04
12.08,0.04
12.082,0.042
12.084,0.044
12.086,0.046
12.088,0.048
12.09,0.05
12.092,0.052
12.094,0.054
12.096,0.056
12.098,0.058
12.1,0.06
12.102,0.062
12.104,0.064
12.106,0.066
12.108,0.068
12.11,0.07
12.112,0.072
12.114,0.074
12.116,0.076
12.118,0.078
12.12,0.08
12.12,0.04
12.12,0.04
12.122,0.042
12.124,0.044
12.126,0.046
12.128,0.048
12.13,0.05
12.132,0.052
12.134,0.054
12.136,0.056
12.138,0.058
12.14,0.06
12.142,0.062
12.144,0.064
12.146,0.066
12.148,0.068
12.15,0.07
12.152,0.072
12.154,0.074
12.156,0.076
12.158,0.078
12.16,0.08
12.16,0.04
12.16,0.04
12.162,0.042
12.164,0.044
12.166,0.046
12.168,0.048
12.17,0.05
12.172,0.052
12.174,0.054
12.176,0.056
12.178,0.058
12.18,0.06
12.182,0.062
12.184,0.064
12.186,0.066
12.188,0.068
12.19,0.07
12.192,0.072
12.194,0.074
12.196,0.076
12.198,0.078
12.2,0.08
12.2,0.04
12.2,0.04
12.202,0.042
12.204,0.044
12.206,0.046
12.208,0.048
12.21,0.05
12.212,0.052
12.214,0.054
12.216,0.056
12.218,0.058
12.22,0.06
12.222,0.062
12.224,0.064
12.226,0.066
12.228,0.068
12.23,0.07
12.232,0.072
12.234,0.074
12.236,0.076
12.238,0.078
12.24,0.08
12.24,0.04
12.24,0.04
12.242,0.042
12.244,0.044
12.246,0.046
12.248,0.048
12.25,0.05
12.252,0.052
12.254,0.054
12.256,0.056
12.258,0.058
12.26,0.06
12.262,0.062
12.264,0.064
12.266,0.066
12.268,0.068
12.27,0.07
12.272,0.072
12.274,0.074
12.276,0.076
12.278,0.078
12.28,0.08
12.28,0.04
12.28,0.04
12.282,0.042
12.284,0.044
12.286,0.046
12.288,0.048
12.29,0.05
12.292,0.052
12.294,0.054
12.296,0.056
12.298,0.058
12.3,0.06
12.302,0.062
12.304,0.064
12.306,0.066
12.308,0.068
12.31,0.07
12.312,0.072
12.314,0.074
12.316,0.076
12.318,0.078
12.32,0.08
12.32,0.04
12.32,0.04
12.322,0.042
12.324,0.044
12.326,0.046
12.328,0.048
12.33,0.05
12.332,0.052
12.334,0.054
12.336,0.056
12.338,0.058
12.34,0.06
12.342,0.062
12.344,0.064
12.346,0.066
12.348,0.068
12.35,0.07
12.352,0.072
12.354,0.074
12.356,0.076
12.358,0.078
12.36,0.08
12.36,0.04
12.36,0.04
12.362,0.042
12.364,0.044
12.366,0.046
12.368,0.048
12.37,0.05
12.372,0.052
12.374,0.054
12.376,0.056
12.378,0.058
12.38,0.06
12.382,0.062
12.384,0.064
12.386,0.066
12.388,0.068
12.39,0.07
12.392,0.072
12.394,0.074
12.396,0.076
12.398,0.078
12.4,0.08
12.4,0.04
12.4,0.04
12.402,0.042
12.404,0.044
12.406,0.046
12.408,0.048
12.41,0.05
12.412,0.052
12.414,0.054
12.416,0.056
12.418,0.058
12.42,0.06
12.422,0.062
12.424,0.064
12.426,0.066
12.428,0.068
12.43,0.07
12.432,0.072
12.434,0.074
12.436,0.076
12.438,0.078
12.44,0.08
12.44,0.04
12.44,0.04
12.442,0.042
12.444,0.044
12.446,0.046
12.448,0.048
12.45,0.05
12.452,0.052
12.454,0.054
12.456,0.056
12.458,0.058
12.46,0.06
12.462,0.062
12.464,0.064
12.466,0.066
12.468,0.068
12.47,0.07
12.472,0.072
12.474,0.074
12.476,0.076
12.478,0.078
12.48,0.08
12.48,0.04
12.48,0.04
12.482,0.042
12.484,0.044
12.486,0.046
12.488,0.048
12.49,0.05
12.492,0.052
12.494,0.054
12.496,0.056
12.498,0.058
12.5,0.06
12.502,0.062
12.504,0.064
12.506,0.066
12.508,0.068
12.51,0.07
12.512,0.072
12.514,0.074
12.516,0.076
12.518,0.078
12.52,0.08
12.52,0.04
12.52,0.04
12.522,0.042
12.524,0.044
12.526,0.046
12.528,0.048
12.53,0.05
12.532,0.052
12.534,0.054
12.536,0.056
12.538,0.058
12.54,0.06
12.542,0.062
12.544,0.064
12.546,0.066
12.548,0.068
12.55,0.07
12.552,0.072
12.554,0.074
12.556,0.076
12.558,0.078
12.56,0.08
12.56,0.04
12.56,0.04
12.562,0.042
12.564,0.044
12.566,0.046
12.568,0.048
12.57,0.05
12.572,0.052
12.574,0.054
12.576,0.056
12.578,0.058
12.58,0.06
12.582,0.062
12.584,0.064
12.586,0.066
12.588,0.068
12.59,0.07
12.592,0.072
12.594,0.074
12.596,0.076
12.598,0.078
12.6,0.08
12.6,0.04
12.6,0.04
12.602,0.042
12.604,0.044
12.606,0.046
12.608,0.048
12.61,0.05
12.612,0.052
12.614,0.054
12.616,0.056
12.618,0.058
12.62,0.06
12.622,0.062
12.624,0.064
12.626,0.066
12.628,0.068
12.63,0.07
12.632,0.072
12.634,0.074
12.636,0.076
12.638,0.078
12.64,0.08
12.64,0.04
12.64,0.04
12.642,0.042
12.644,0.044
12.646,0.046
12.648,0.048
12.65,0.05
12.652,0.052
12.654,0.054
12.656,0.056
12.658,0.058
12.66,0.06
12.662,0.062
12.664,0.064
12.666,0.066
12.668,0.068
12.67,0.07
12.672,0.072
12.674,0.074
12.676,0.076
12.678,0.078
12.68,0.08
12.68,0.04
12.68,0.04
12.682,0.042
12.684,0.044
12.686,0.046
12.688,0.048
12.69,0.05
12.692,0.052
12.694,0.054
12.696,0.056
12.698,0.058
12.7,0.06
12.702,0.062
12.704,0.064
12.706,0.066
12.708,0.068
12.71,0.07
12.712,0.072
12.714,0.074
12.716,0.076
12.718,0.078
12.72,0.08
12.72,0.04
12.72,0.04
12.722,0.042
12.724,0.044
12.726,0.046
12.728,0.048
12.73,0.05
12.732,0.052
12.734,0.054
12.736,0.056
12.738,0.058
12.74,0.06
12.742,0.062
12.744,0.064
12.746,0.066
12.748,0.068
12.75,0.07
12.752,0.072
12.754,0.074
12.756,0.076
12.758,0.078
12.76,0.08
12.76,0.04
12.76,0.04
12.762,0.042
12.764,0.044
12.766,0.046
12.768,0.048
12.77,0.05
12.772,0.052
12.774,0.054
12.776,0.056
12.778,0.058
12.78,0.06
12.782,0.062
12.784,0.064
12.786,0.066
12.788,0.068
12.79,0.07
12.792,0.072
12.794,0.074
12.796,0.076
12.798,0.078
12.8,0.08
12.8,0.04
12.8,0.04
12.802,0.042
12.804,0.044
12.806,0.046
12.808,0.048
12.81,0.05
12.812,0.052
12.814,0.054
12.816,0.056
12.818,0.058
12.82,0.06
12.822,0.062
12.824,0.064
12.826,0.066
12.828,0.068
12.83,0.07
12.832,0.072
12.834,0.074
12.836,0.076
12.838,0.078
12.84,0.08
12.84,0.04
12.84,0.04
12.842,0.042
12.844,0.044
12.846,0.046
12.848,0.048
12.85,0.05
12.852,0.052
12.854,0.054
12.856,0.056
12.858,0.058
12.86,0.06
12.862,0.062
12.864,0.064
12.866,0.066
12.868,0.068
12.87,0.07
12.872,0.072
12.874,0.074
12.876,0.076
12.878,0.078
12.88,0.08
12.88,0.04
12.88,0.04
12.882,0.042
12.884,0.044
12.886,0.046
12.888,0.048
12.89,0.05
12.892,0.052
12.894,0.054
12.896,0.056
12.898,0.058
12.9,0.06
12.902,0.062
12.904,0.064
12.906,0.066
12.908,0.068
12.91,0.07
12.912,0.072
12.914,0.074
12.916,0.076
12.918,0.078
12.92,0.08
12.92,0.04
12.92,0.04
12.922,0.042
12.924,0.044
12.926,0.046
12.928,0.048
12.93,0.05
12.932,0.052
12.934,0.054
12.936,0.056
12.938,0.058
12.94,0.06
12.942,0.062
12.944,0.064
12.946,0.066
12.948,0.068
12.95,0.07
12.952,0.072
12.954,0.074
12.956,0.076
12.958,0.078
12.96,0.08
12.96,0.04
12.96,0.04
12.962,0.042
12.964,0.044
12.966,0.046
12.968,0.048
12.97,0.05
12.972,0.052
12.974,0.054
12.976,0.056
12.978,0.058
12.98,0.06
12.982,0.062
12.984,0.064
12.986,0.066
12.988,0.068
12.99,0.07
12.992,0.072
12.994,0.074
12.996,0.076
12.998,0.078
13,0.08
13,0.04
13,0.04
13.002,0.042
13.004,0.044
13.006,0.046
13.008,0.048
13.01,0.05
13.012,0.052
13.014,0.054
13.016,0.056
13.018,0.058
13.02,0.06
13.022,0.062
13.024,0.064
13.026,0.066
13.028,0.068
13.03,0.07
13.032,0.072
13.034,0.074
13.036,0.076
13.038,0.078
13.04,0.08
13.04,0.04
13.04,0.04
13.042,0.042
13.044,0.044
13.046,0.046
13.048,0.048
13.05,0.05
13.052,0.052
13.054,0.054
13.056,0.056
13.058,0.058
13.06,0.06
13.062,0.062
13.064,0.064
13.066,0.066
13.068,0.068
13.07,0.07
13.072,0.072
13.074,0.074
13.076,0.076
13.078,0.078
13.08,0.08
13.08,0.04
13.08,0.04
13.082,0.042
13.084,0.044
13.086,0.046
13.088,0.048
13.09,0.05
13.092,0.052
13.094,0.054
13.096,0.056
13.098,0.058
